school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,health,absences,G3,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,Prev_Academic_Avg,Study_Efficiency,Total_Alc,Total_Support,Academic_Trend,Pressure_Score
0,1,-1.413565360568364,1,0,1,4,3,1,0.05453625709921346,-0.35018748795170074,0,0,0,0,1,1,1,0,4,4,1,1,-0.8988808550831783,14,False,False,False,True,False,True,False,False,False,False,True,True,False,0.3205953936496449,-0.391085708057573,-0.7570771246767328,0,1,0
0,1,-1.413565360568364,1,0,1,4,4,1,-1.137470505212165,-0.35018748795170074,0,1,1,0,1,1,1,0,5,4,2,5,-0.8988808550831783,12,True,False,False,False,True,False,False,False,False,True,False,False,False,-0.06639549572625794,-1.111821828502947,-0.7570771246767328,1,1,0
0,1,-0.5833331142460615,1,1,1,4,2,1,0.05453625709921346,-0.35018748795170074,0,0,0,1,1,1,1,0,4,5,1,5,-0.8988808550831783,14,False,False,False,True,False,True,False,False,False,False,False,True,False,0.3205953936496449,-0.6313310815393645,-0.13095388102516461,0,1,0
0,1,-0.5833331142460615,1,1,1,2,2,2,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,5,4,4,5,-0.3383968170690111,10,False,True,False,False,False,True,False,False,False,False,True,True,False,-0.6468818297901122,-0.391085708057573,0.96476179536508,1,0,2
0,0,-1.413565360568364,0,0,1,2,4,1,1.2465430194105918,-0.35018748795170074,1,1,0,1,1,1,1,0,4,3,2,5,-0.3383968170690111,10,False,False,True,False,True,False,False,False,False,False,False,True,False,-0.4533863851021608,0.8702025027218314,-0.7570771246767328,2,1,2
0,0,-0.5833331142460615,1,0,1,2,2,1,-1.137470505212165,-0.35018748795170074,0,1,0,0,0,1,1,0,1,2,2,5,0.7825712589593232,12,False,False,True,False,False,False,True,False,True,False,False,True,False,-0.4533863851021608,-0.6313310815393645,-0.13095388102516461,1,1,6
0,1,-1.413565360568364,1,0,1,2,2,1,-1.137470505212165,-0.35018748795170074,0,1,0,0,1,1,1,0,4,2,2,5,1.3430552969734904,12,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.06639549572625794,-0.6313310815393645,-0.4440155028509486,1,1,8
0,1,-1.413565360568364,1,0,1,4,2,1,-1.137470505212165,-0.35018748795170074,0,0,0,0,1,1,1,0,2,2,4,1,-0.8988808550831783,11,True,False,False,False,False,False,True,False,False,True,False,True,False,-0.25989094041420935,-0.6313310815393645,0.96476179536508,0,0,0
0,1,-0.5833331142460615,1,1,0,3,4,1,0.05453625709921346,-0.35018748795170074,1,1,1,1,1,1,1,0,5,3,3,5,-0.3383968170690111,13,False,False,True,False,False,True,False,False,True,False,False,True,False,0.12709994896169347,-0.03071764783488606,-0.7570771246767328,2,0,2
0,1,-0.5833331142460615,1,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,1,1,1,1,1,1,4,4,5,5,0.22208722094515607,12,False,False,False,True,False,False,False,True,True,False,False,True,False,-0.06639549572625794,-0.391085708057573,3.6257855808842447,1,-1,4
0,1,-1.413565360568364,1,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,1,0,0,1,1,0,5,4,2,5,-0.8988808550831783,11,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.4533863851021608,-0.391085708057573,1.74741584992954,1,1,0
0,1,-1.413565360568364,1,0,1,4,4,2,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,4,3,1,5,-0.3383968170690111,15,False,False,True,False,False,False,True,False,False,False,True,True,False,1.288072617089402,-0.03071764783488606,-0.7570771246767328,1,0,2
0,1,-1.413565360568364,0,0,1,4,3,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,1,4,5,2,5,-0.8988808550831783,15,False,False,False,True,False,False,False,False,False,False,False,True,False,0.7075862830255477,-0.6313310815393645,-0.7570771246767328,1,1,0
0,1,-1.413565360568364,1,1,1,3,3,1,0.05453625709921346,-0.35018748795170074,0,0,0,1,0,1,1,0,5,3,2,2,-0.8988808550831783,12,False,True,False,False,False,True,False,False,False,False,False,True,False,0.3205953936496449,-0.03071764783488606,-0.7570771246767328,0,-1,0
0,1,-0.5833331142460615,1,0,1,3,2,1,-1.137470505212165,-0.35018748795170074,0,1,0,0,0,1,1,0,5,4,3,5,0.22208722094515607,12,False,True,False,False,False,True,False,False,True,False,False,True,False,0.12709994896169347,-1.111821828502947,-0.7570771246767328,1,0,4
0,0,-1.413565360568364,1,0,1,2,3,2,-1.137470505212165,-0.35018748795170074,0,1,0,1,1,1,0,0,3,5,1,5,0.22208722094515607,11,False,True,False,False,False,True,False,False,False,True,False,False,False,-0.25989094041420935,-1.2319445152438429,-0.7570771246767328,1,0,4
0,1,-1.413565360568364,1,1,1,4,3,1,1.2465430194105918,-0.35018748795170074,0,1,0,1,1,1,1,0,5,4,3,4,-0.8988808550831783,14,False,False,False,True,False,False,True,False,True,False,False,True,False,0.9010817277134991,0.32965041238780085,-0.7570771246767328,1,0,0
0,1,-0.5833331142460615,0,0,0,4,4,2,1.2465430194105918,-0.35018748795170074,0,1,0,1,1,1,1,1,2,4,3,5,0.22208722094515607,13,False,True,False,False,False,False,False,True,False,False,True,True,False,0.5140908383375963,0.32965041238780085,-0.7570771246767328,1,0,4
0,0,-1.413565360568364,0,0,1,3,4,1,1.2465430194105918,-0.35018748795170074,1,1,0,1,1,1,1,0,4,3,2,5,-0.3383968170690111,12,False,False,True,False,True,False,False,False,False,False,False,True,False,-0.06639549572625794,0.8702025027218314,-0.7570771246767328,2,1,2
0,0,-1.413565360568364,0,0,1,2,2,1,-1.137470505212165,-0.35018748795170074,1,1,0,1,1,1,0,0,4,3,1,2,1.3430552969734904,12,False,False,False,False,False,True,False,False,False,False,True,True,False,0.7075862830255477,-0.9316377983916035,-0.7570771246767328,2,-1,8
0,1,-1.413565360568364,1,1,1,4,4,1,-1.137470505212165,-0.35018748795170074,0,1,0,0,0,1,1,1,5,4,3,5,1.3430552969734904,11,False,False,False,True,False,True,False,False,True,False,False,False,True,-0.4533863851021608,-1.111821828502947,0.96476179536508,1,1,8
0,1,-1.413565360568364,1,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,4,3,3,5,-0.8988808550831783,15,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0945771724014506,-0.03071764783488606,-0.7570771246767328,1,1,0
0,1,-1.413565360568364,1,0,1,2,2,1,-1.137470505212165,-0.35018748795170074,1,1,0,0,1,1,1,0,5,4,1,1,-0.8988808550831783,10,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.8403772744780637,-1.111821828502947,-0.7570771246767328,2,1,0
0,0,-0.5833331142460615,1,1,1,2,2,2,0.05453625709921346,1.3781572106486288,1,0,0,1,1,1,1,0,4,3,3,5,3.024507411015992,11,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.4533863851021608,-0.03071764783488606,0.3386385517135116,1,1,28
0,0,-1.413565360568364,1,1,0,4,3,1,0.05453625709921346,-0.35018748795170074,1,1,1,1,1,1,1,1,5,2,2,5,0.22208722094515607,11,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.4533863851021608,0.5698957858695921,-0.7570771246767328,2,1,4
0,0,-0.5833331142460615,1,1,0,3,3,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,1,0,2,3,5,3,0.7825712589593232,13,False,True,False,False,False,False,True,False,True,False,False,True,False,0.3205953936496449,-0.03071764783488606,0.18210774080061962,1,-1,6
0,1,-0.5833331142460615,1,0,1,4,3,1,2.43854978172197,-0.35018748795170074,0,0,0,1,1,1,1,0,4,2,2,2,-0.3383968170690111,17,True,False,False,False,False,False,True,False,False,False,True,True,False,2.0620543958412076,2.9723495206875055,-0.7570771246767328,0,0,2
0,1,-1.413565360568364,1,0,1,4,2,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,0,0,4,3,3,5,0.22208722094515607,13,False,False,False,True,False,True,False,False,True,False,False,True,False,-0.06639549572625794,-0.03071764783488606,0.3386385517135116,1,1,4
0,0,-1.413565360568364,1,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,1,1,0,1,0,1,1,0,4,4,4,3,-0.3383968170690111,12,False,False,True,False,False,False,False,True,False,True,False,False,False,0.3205953936496449,-0.391085708057573,-0.7570771246767328,2,-1,2
0,0,-0.5833331142460615,1,1,1,2,2,3,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,1,0,4,3,3,4,-0.8988808550831783,13,False,False,True,False,False,False,True,False,False,False,False,True,False,0.7075862830255477,-0.03071764783488606,0.6517001735392955,1,-1,0
0,0,-1.413565360568364,1,1,1,4,2,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,1,0,4,3,3,5,-0.8988808550831783,16,True,False,False,False,False,True,False,False,False,True,False,True,False,1.288072617089402,-0.03071764783488606,-0.7570771246767328,1,-2,0
0,1,-1.413565360568364,1,1,0,4,2,2,-1.137470505212165,-0.35018748795170074,0,0,0,0,1,1,0,0,5,5,5,5,0.22208722094515607,9,True,False,False,False,True,False,False,False,False,True,False,False,False,-0.8403772744780637,-1.2319445152438429,1.74741584992954,0,-1,4
0,0,-1.413565360568364,1,0,1,4,4,1,-1.137470505212165,-0.35018748795170074,1,1,0,0,1,1,1,0,3,3,4,5,-0.8988808550831783,12,False,False,True,False,False,False,True,False,False,False,False,True,False,0.3205953936496449,-0.9316377983916035,0.6517001735392955,2,-1,0
0,0,-1.413565360568364,1,1,0,3,3,1,-1.137470505212165,-0.35018748795170074,0,0,0,0,1,1,1,0,5,3,4,1,-0.8988808550831783,13,False,True,False,False,False,True,False,False,False,True,False,True,False,0.3205953936496449,-0.9316377983916035,2.5300699044940003,0,-1,0
0,0,-0.5833331142460615,1,0,0,2,1,1,0.05453625709921346,-0.35018748795170074,0,0,0,1,1,1,1,1,5,3,4,2,-0.3383968170690111,12,False,True,False,False,False,True,False,False,False,True,False,True,False,0.3205953936496449,-0.03071764783488606,-0.7570771246767328,0,1,2
0,0,-1.413565360568364,1,0,0,4,3,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,4,3,2,1,-0.8988808550831783,15,False,False,True,False,False,False,True,False,False,False,True,True,False,1.0945771724014506,-0.03071764783488606,-0.7570771246767328,1,-1,0
0,1,-1.413565360568364,1,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,0,0,3,2,2,5,1.3430552969734904,16,False,False,False,True,True,False,False,False,False,False,True,True,False,1.288072617089402,0.5698957858695921,-0.7570771246767328,1,0,8
0,1,-1.413565360568364,1,1,1,1,2,1,0.05453625709921346,-0.35018748795170074,1,1,0,1,1,1,1,0,4,3,2,5,-0.8988808550831783,14,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7075862830255477,-0.03071764783488606,-0.7570771246767328,2,-1,0
0,0,-0.5833331142460615,1,0,1,4,2,1,0.05453625709921346,-0.35018748795170074,0,1,1,0,1,1,1,0,4,2,3,5,-0.3383968170690111,16,False,False,True,False,False,True,False,False,False,False,False,True,False,1.4815680617773535,0.5698957858695921,-0.7570771246767328,1,-1,2
0,0,-0.5833331142460615,0,0,1,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,0,0,2,4,4,4,-0.8988808550831783,16,True,False,False,False,False,False,False,True,False,True,False,True,False,1.8685589511532563,-0.391085708057573,0.6517001735392955,1,-1,0
0,0,-0.5833331142460615,1,0,1,1,1,4,-1.137470505212165,-0.35018748795170074,1,1,0,1,0,1,1,1,5,5,5,5,-0.8988808550831783,16,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.6468818297901122,-1.2319445152438429,3.6257855808842447,2,0,0
0,0,-0.5833331142460615,1,1,1,1,2,1,0.05453625709921346,-0.35018748795170074,1,0,0,1,1,1,1,0,4,4,3,1,-0.8988808550831783,10,False,True,False,False,False,False,True,False,False,False,True,False,False,0.5140908383375963,-0.391085708057573,-0.7570771246767328,1,0,0
0,0,-0.5833331142460615,1,0,1,4,3,1,1.2465430194105918,-0.35018748795170074,1,1,0,1,1,1,1,0,3,4,4,4,-0.8988808550831783,13,False,False,False,True,True,False,False,False,True,False,False,True,False,0.7075862830255477,0.32965041238780085,0.96476179536508,2,-1,0
0,0,-1.413565360568364,1,1,1,4,3,1,0.05453625709921346,-0.35018748795170074,1,0,0,1,1,1,1,1,4,4,4,2,-0.8988808550831783,12,False,False,True,False,False,False,True,False,False,False,True,False,False,0.3205953936496449,-0.391085708057573,0.96476179536508,1,-1,0
0,0,-0.5833331142460615,1,1,1,4,3,3,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,5,4,3,1,-0.3383968170690111,16,False,False,False,True,False,False,True,False,False,False,False,True,False,1.4815680617773535,-0.391085708057573,-0.4440155028509486,1,-1,2
0,1,-1.413565360568364,1,0,0,4,4,1,2.43854978172197,-0.35018748795170074,0,1,0,1,0,1,1,1,1,3,3,3,-0.8988808550831783,12,False,True,False,False,False,False,True,False,False,False,True,True,False,-0.06639549572625794,1.771122653278549,3.6257855808842447,1,1,0
0,0,-0.5833331142460615,1,0,1,3,1,1,2.43854978172197,-0.35018748795170074,1,1,0,0,1,1,1,0,4,3,3,5,-0.8988808550831783,10,False,False,True,False,False,True,False,False,False,False,False,True,False,-0.8403772744780637,1.771122653278549,-0.4440155028509486,2,-1,0
0,0,-1.413565360568364,0,1,1,2,2,2,0.05453625709921346,-0.35018748795170074,1,1,0,0,1,1,1,0,4,1,3,4,-0.8988808550831783,11,True,False,False,False,False,False,True,False,False,False,True,True,False,-0.4533863851021608,1.771122653278549,-0.13095388102516461,2,-1,0
0,0,-1.413565360568364,0,1,1,3,1,2,2.43854978172197,-0.35018748795170074,0,1,0,0,0,1,1,0,4,4,2,3,0.7825712589593232,15,False,True,False,False,False,True,False,False,False,False,True,False,False,1.288072617089402,1.0503865328331752,0.6517001735392955,1,0,6
0,1,-0.5833331142460615,1,0,1,3,1,2,2.43854978172197,-0.35018748795170074,0,1,0,0,1,1,1,0,4,3,2,5,-0.3383968170690111,11,False,True,False,False,False,True,False,False,False,False,True,False,False,0.12709994896169347,1.771122653278549,-0.7570771246767328,1,-2,2
0,1,-1.413565360568364,1,0,1,4,2,1,2.43854978172197,-0.35018748795170074,0,0,0,0,1,1,1,0,3,3,3,3,-0.8988808550831783,10,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.6468818297901122,1.771122653278549,-0.7570771246767328,0,-2,0
0,0,-1.413565360568364,0,0,1,1,1,1,0.05453625709921346,-0.35018748795170074,1,1,0,0,0,1,1,1,3,3,4,5,-0.3383968170690111,11,False,True,False,False,False,True,False,False,False,False,True,True,False,0.12709994896169347,-0.03071764783488606,0.96476179536508,2,-2,2
0,1,-0.5833331142460615,1,0,1,3,1,1,-1.137470505212165,-0.35018748795170074,0,0,0,1,1,1,0,0,5,3,2,5,-0.8988808550831783,14,False,True,False,False,False,True,False,False,False,False,True,True,False,0.5140908383375963,-0.9316377983916035,0.3386385517135116,0,0,0
0,0,-0.5833331142460615,1,0,1,3,3,1,0.05453625709921346,-0.35018748795170074,1,1,0,1,1,1,1,0,4,3,3,5,0.22208722094515607,11,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.25989094041420935,-0.03071764783488606,0.96476179536508,2,0,4
0,1,-1.413565360568364,1,0,1,4,3,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,4,3,3,5,-0.8988808550831783,11,False,False,False,True,False,True,False,False,True,False,False,True,False,-0.25989094041420935,-0.03071764783488606,0.6517001735392955,1,0,0
0,1,-1.413565360568364,1,0,1,4,0,2,2.43854978172197,-0.35018748795170074,0,0,0,1,1,1,1,0,3,4,3,1,-0.8988808550831783,11,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.06639549572625794,1.0503865328331752,-0.7570771246767328,0,-1,0
0,0,-0.5833331142460615,1,0,1,2,2,1,2.43854978172197,-0.35018748795170074,0,0,0,0,1,1,1,1,5,2,3,3,-0.6186388360760947,13,False,True,False,False,False,True,False,False,False,False,True,True,False,0.5140908383375963,2.9723495206875055,-0.13095388102516461,0,0,1
0,1,0.24689913207624084,1,0,1,2,1,2,-1.137470505212165,4.834846607849287,1,1,0,1,1,0,1,0,4,5,1,3,-0.8988808550831783,10,False,True,False,False,False,True,False,False,True,False,False,True,False,-1.033872719166015,-1.2319445152438429,-0.7570771246767328,2,0,0
0,0,-0.5833331142460615,1,0,1,3,4,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,1,0,2,4,3,3,3.024507411015992,11,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.06639549572625794,-0.391085708057573,-0.4440155028509486,1,-1,14
0,1,-1.413565360568364,1,0,1,2,3,1,-1.137470505212165,-0.35018748795170074,1,1,0,1,0,1,1,1,3,2,2,3,-0.8988808550831783,12,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.25989094041420935,-0.6313310815393645,-0.13095388102516461,2,0,0
0,1,-1.413565360568364,1,0,1,2,3,1,1.2465430194105918,-0.35018748795170074,1,0,0,0,0,1,1,0,5,3,2,5,-0.3383968170690111,9,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.8403772744780637,0.8702025027218314,-0.4440155028509486,1,-1,2
0,0,-1.413565360568364,1,1,1,3,2,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,1,0,4,4,4,5,0.22208722094515607,11,False,False,True,False,False,True,False,False,False,False,True,True,False,-0.06639549572625794,-0.391085708057573,-0.7570771246767328,1,-1,4
0,1,-1.413565360568364,1,1,1,2,2,2,0.05453625709921346,-0.35018748795170074,0,0,1,1,1,1,1,0,5,3,3,4,-0.3383968170690111,13,False,False,True,False,False,False,True,False,True,False,False,True,False,0.3205953936496449,-0.03071764783488606,-0.13095388102516461,0,-1,2
0,0,-1.413565360568364,1,0,1,1,1,1,0.05453625709921346,-0.35018748795170074,0,1,0,1,0,1,1,0,4,3,2,4,-0.3383968170690111,12,False,True,False,False,False,True,False,False,True,False,False,False,False,0.3205953936496449,-0.03071764783488606,0.6517001735392955,1,-1,2
0,0,-1.413565360568364,1,0,1,4,4,2,0.05453625709921346,-0.35018748795170074,0,0,0,0,1,1,1,1,4,4,4,5,0.22208722094515607,12,False,False,True,False,False,False,True,False,False,False,True,False,False,-0.06639549572625794,-0.391085708057573,0.6517001735392955,0,-1,4
0,0,-0.5833331142460615,1,1,1,2,2,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,0,0,4,3,4,2,0.7825712589593232,11,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12709994896169347,-0.03071764783488606,-0.4440155028509486,1,-2,6
0,0,-1.413565360568364,1,0,1,4,2,1,1.2465430194105918,-0.35018748795170074,0,1,0,1,1,1,1,0,5,3,3,1,0.22208722094515607,15,False,True,False,False,False,True,False,False,False,False,True,True,False,1.288072617089402,0.8702025027218314,-0.13095388102516461,1,0,4
0,1,-0.5833331142460615,1,0,1,2,2,2,0.05453625709921346,-0.35018748795170074,0,0,0,1,0,1,1,0,4,4,2,3,0.7825712589593232,11,False,False,True,False,False,True,False,False,False,False,True,False,False,-0.25989094041420935,-0.391085708057573,-0.7570771246767328,0,-2,6
0,1,-0.5833331142460615,1,1,0,4,4,1,0.05453625709921346,-0.35018748795170074,0,1,0,0,1,1,0,0,4,1,3,5,0.7825712589593232,10,False,False,False,True,True,False,False,False,False,False,True,True,False,-1.033872719166015,1.771122653278549,2.0604774717553243,1,0,6
0,0,-0.5833331142460615,1,0,1,3,3,1,1.2465430194105918,-0.35018748795170074,0,1,0,0,1,1,1,1,4,3,3,4,-0.3383968170690111,11,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.6468818297901122,0.8702025027218314,-0.13095388102516461,1,2,2
0,0,-1.413565360568364,1,0,1,4,3,1,-1.137470505212165,-0.35018748795170074,0,0,0,1,1,1,1,0,4,5,5,1,0.7825712589593232,13,False,False,True,False,False,True,False,False,False,False,True,True,False,0.7075862830255477,-1.2319445152438429,-0.13095388102516461,0,-1,6
0,0,-0.5833331142460615,1,1,1,3,1,1,0.05453625709921346,-0.35018748795170074,1,1,0,0,1,1,0,0,3,3,3,2,-0.8988808550831783,12,False,True,False,False,False,True,False,False,True,False,False,False,False,0.3205953936496449,-0.03071764783488606,0.6517001735392955,2,1,0
0,0,-0.5833331142460615,1,0,1,4,2,2,0.05453625709921346,-0.35018748795170074,0,1,0,1,1,1,1,0,5,3,3,1,-0.3383968170690111,14,False,False,False,True,False,False,True,False,True,False,False,True,False,0.7075862830255477,-0.03071764783488606,-0.7570771246767328,1,1,2
0,1,-1.413565360568364,1,1,1,2,2,1,2.43854978172197,-0.35018748795170074,0,1,0,1,1,1,1,0,4,3,4,4,-0.3383968170690111,12,False,False,True,False,True,False,False,False,False,False,True,True,False,-0.06639549572625794,1.771122653278549,-0.7570771246767328,1,1,2
0,0,-1.413565360568364,0,0,1,1,1,2,2.43854978172197,-0.35018748795170074,1,1,1,1,1,1,1,0,3,1,2,1,0.22208722094515607,13,False,False,False,False,False,True,False,False,True,False,False,True,False,0.5140908383375963,5.374803255505419,-0.7570771246767328,2,0,4
0,1,-0.5833331142460615,0,0,1,4,3,2,-1.137470505212165,-0.35018748795170074,1,1,1,1,0,1,1,0,3,3,3,4,0.7825712589593232,11,False,False,True,False,False,True,False,False,False,False,True,True,False,-0.6468818297901122,-0.9316377983916035,-0.7570771246767328,2,2,6
